# etas 	 gammas
0.000051594915964 	 0.216229397580790
0.000050050998834 	 0.216893404561579
0.000052450699801 	 0.217163809389137
0.000052240150334 	 0.219223196087401
0.000050780666965 	 0.217143244804304
0.000053371085074 	 0.217036305067849
0.000054381450296 	 0.215312595099364
0.000052327397971 	 0.213525917523450
0.000055023506123 	 0.216545877423355
0.000054885324487 	 0.215902294428702
0.000054392612737 	 0.214630400090074
0.000051908637655 	 0.218008247015209
0.000050256686308 	 0.218587546511340
0.000049316523359 	 0.218539527463949
0.000049535277340 	 0.221323959739612
0.000051861532745 	 0.220740026226545
0.000051901383862 	 0.217420029521354
0.000051546717305 	 0.218892699197934
0.000052266731902 	 0.218464382771980
0.000051363438999 	 0.217685517160568
0.000050124670681 	 0.219550865684225
0.000049711763244 	 0.219624277839363
0.000050117631882 	 0.221261425351707
0.000049259615665 	 0.219306549364445
0.000051993664140 	 0.218070080882792
0.000052231751766 	 0.218949468277661
0.000053523501728 	 0.220045132667766
0.000051853493146 	 0.216900245206654
0.000052736683208 	 0.216142725761777
0.000052622284246 	 0.217162997886723
0.000051156692703 	 0.218333854724783
0.000051905307560 	 0.217469492427391
0.000051671846368 	 0.217321093762769
0.000052271859365 	 0.218459773395690
0.000052890612877 	 0.217214249395362
0.000052332470175 	 0.216176090351123
0.000051603521693 	 0.217830355471769
0.000051823632498 	 0.220017605602713
0.000051717874035 	 0.220185781885874
0.000051123673892 	 0.217364959680331
0.000052522755135 	 0.217347245708876
0.000052965723115 	 0.216640267819607
0.000052671905649 	 0.218206404377020
0.000051973751986 	 0.215187276722797
0.000051131131147 	 0.216017133478660
0.000050706151099 	 0.216197267122701
0.000050562247326 	 0.215415536079056
0.000050498272668 	 0.216989248965898
0.000050161535464 	 0.218552799518222
0.000050756185237 	 0.218527728731487
0.000050952661255 	 0.217173087202228
0.000050260768526 	 0.217417096091190
0.000051398295697 	 0.216588085275364
0.000053060504536 	 0.215894052360708
0.000053248991048 	 0.216217303808925
0.000050622109324 	 0.218666624893307
0.000051911043570 	 0.217356748862173
0.000051446645338 	 0.218501798243903
0.000053009228909 	 0.217207199325643
0.000050358781770 	 0.219278900790812
0.000052762317945 	 0.217767458570388
0.000051529061630 	 0.215413507575747
0.000051311254147 	 0.215784459993203
0.000052265984876 	 0.216758630702484
0.000049528198206 	 0.217448296213097
0.000051102680330 	 0.217964823406511
0.000052507835484 	 0.217729691457655
0.000051647183578 	 0.219109926949047
0.000052029857286 	 0.217974490971096
0.000052377632991 	 0.217698438927292
0.000053968592819 	 0.217492322471690
0.000052421553761 	 0.214875763527156
0.000050545458925 	 0.215377206653099
0.000052474042009 	 0.217199696836959
0.000051901664387 	 0.216737522811615
0.000051190539605 	 0.218745012151180
0.000051199564308 	 0.216593390956777
0.000050940699271 	 0.217413432958971
0.000050619563265 	 0.217555720224645
0.000052545538591 	 0.217087019517106
0.000050794705825 	 0.217787966193515
0.000052719105946 	 0.217130763470504
0.000050561916914 	 0.217219461402043
0.000052258870488 	 0.216604794374731
0.000051075488049 	 0.214950259253902
0.000049680776386 	 0.214723673781551
0.000050375839814 	 0.214090370130346
0.000050614606321 	 0.214004528724134
0.000051343253897 	 0.215765367082051
0.000050050306988 	 0.217489883836422
0.000051829740826 	 0.217805290392154
0.000050743615921 	 0.217341623399947
0.000052342040620 	 0.217133152570626
0.000051311989401 	 0.216983670488714
0.000051708883993 	 0.217391620989201
0.000053162334760 	 0.218066199043426
0.000052097212822 	 0.219088913596079
0.000052209616646 	 0.217000236808202
0.000052355314323 	 0.215919436465389
0.000050887565396 	 0.219867266208113
0.000049762610496 	 0.218872108745420
0.000049818424956 	 0.219943114345706
0.000049772972047 	 0.219386080847351
0.000052374176046 	 0.219821107697612
0.000051110728537 	 0.218824636152843
0.000050369069870 	 0.216535889219321
0.000050769764585 	 0.218643486936039
0.000050859507302 	 0.217554628120370
0.000051750663280 	 0.216254355281417
0.000050320999745 	 0.216818521230790
0.000050814283839 	 0.218763472721675
0.000049133503353 	 0.217985299257506
0.000049930707763 	 0.219259365295037
0.000049930502776 	 0.217459793804916
0.000051733976133 	 0.217865624151693
0.000052332200365 	 0.217082618650572
0.000050158016995 	 0.217404711622582
0.000052292389930 	 0.216219821370499
0.000050371449746 	 0.217122568107175
0.000050871332763 	 0.216903651023262
0.000051672791972 	 0.214599052020895
0.000053391045627 	 0.215395965815031
0.000053877310584 	 0.215313984122711
0.000051502246158 	 0.214095656168004
0.000050992864068 	 0.216975349538526
0.000052013406647 	 0.215340200039905
0.000052952894277 	 0.214171123816995
0.000051600214684 	 0.213924376989035
0.000053181117761 	 0.217413154841579
0.000052210189344 	 0.218133266842968
0.000050328339505 	 0.216259593969846
0.000050241241261 	 0.218438449962700
0.000051248234179 	 0.216884004955481
0.000050610814409 	 0.217069431160122
0.000052802896419 	 0.217148724890501
0.000051546701050 	 0.218797676959752
0.000050007408340 	 0.220055138026331
0.000049435712490 	 0.221070674136948
0.000050205061379 	 0.221765892508852
0.000049676189520 	 0.220204521780628
0.000048830317705 	 0.218529179078414
0.000051367224284 	 0.221102675635348
0.000051103041699 	 0.221935882444233
0.000051196487482 	 0.219544181786811
0.000050586059769 	 0.217242510690825
0.000049725055659 	 0.218267396287744
0.000050765844632 	 0.216004454239226
0.000051639461278 	 0.215671743320275
0.000051368490076 	 0.215838913022285
0.000053140974475 	 0.217149673628752
0.000051788103359 	 0.216509417052456
0.000052239809822 	 0.216022829102057
0.000050615242993 	 0.218321386146525
0.000051836047711 	 0.217327764336806
0.000051827339668 	 0.218174298505308
0.000050405270011 	 0.215611744337326
0.000050066797082 	 0.218194323125127
0.000050624692775 	 0.218340356239441
0.000050553738364 	 0.218067336497547
0.000050140541045 	 0.219414107612930
0.000050181953518 	 0.220149062656939
0.000051853844849 	 0.217057926575653
0.000051564734952 	 0.216547512236421
0.000052211500474 	 0.218773965196245
0.000050655417337 	 0.217419227342694
0.000051792207615 	 0.218108336153981
0.000052384620306 	 0.216640556037785
0.000052433829301 	 0.216319165868257
0.000053714502723 	 0.217570707220877
0.000052943684372 	 0.215627244536498
0.000051991883455 	 0.215526215131554
0.000050784980994 	 0.215516497417697
0.000051225182546 	 0.215569291342277
0.000050771052473 	 0.216463973701599
0.000051894287893 	 0.217815661865438
0.000051698328133 	 0.215418492172823
0.000051217988258 	 0.213989698151406
0.000052043693772 	 0.215742858909944
0.000051839221745 	 0.217091210149184
0.000050793201885 	 0.217160714951802
0.000051503325322 	 0.219010240639485
0.000052376304810 	 0.218035476523731
0.000051154932867 	 0.218046698306707
0.000051852949760 	 0.218314532959566
0.000049457139651 	 0.217590147051835
0.000050124519031 	 0.217232278565632
0.000052869253854 	 0.218505637801807
0.000052438750578 	 0.215574666140453
0.000052989817742 	 0.216886017379016
0.000052364534015 	 0.217553470770619
0.000052041491849 	 0.218055098808560
0.000051825112374 	 0.218170219531972
0.000052080166752 	 0.218163530993836
0.000051785401222 	 0.217336193929834
0.000051236947443 	 0.217067226688069
0.000051627917908 	 0.217251874341762
0.000052314172697 	 0.216400343287026
0.000051505566994 	 0.218163462743368
0.000052145377334 	 0.220047764603625
0.000053661112350 	 0.216606127041106
0.000051969390297 	 0.216739248761398
0.000051848242075 	 0.217044081849195
0.000051011759255 	 0.216664483996924
0.000051641034178 	 0.219802512486917
0.000050829988971 	 0.218117066714822
0.000051375757809 	 0.217285249994114
0.000051072538291 	 0.217676450849866
0.000050443192322 	 0.220191426353804
0.000049339519071 	 0.218800543680766
0.000048666034531 	 0.218380032790429
0.000049083614504 	 0.216162722778301
0.000049478903004 	 0.217503900138575
0.000052016524713 	 0.217272836489269
0.000051640116560 	 0.217519025915357
0.000051713339461 	 0.218695148574758
0.000050465098620 	 0.218721874345016
0.000049748204391 	 0.218871967776388
0.000052167614445 	 0.219122294497775
0.000051182965943 	 0.220325987075412
0.000050146910418 	 0.221062122823789
0.000049629475417 	 0.219469688584905
0.000049788324614 	 0.214916784879067
0.000048816368260 	 0.217480150118667
0.000051840960989 	 0.220812387195586
0.000052281402145 	 0.218432481570439
0.000051572306558 	 0.216573554802820
0.000052382088724 	 0.216813776565252
0.000052833763245 	 0.217378254109090
0.000052600815140 	 0.217014528644616
0.000052197870994 	 0.215961893560383
0.000050829375493 	 0.216195223532294
0.000051666791910 	 0.215339748478948
0.000049780649004 	 0.216835464950581
0.000049575130526 	 0.218650418807113
0.000049904610719 	 0.220616119911897
0.000048947898647 	 0.219835636800062
0.000050749978565 	 0.220924386091484
0.000050175044269 	 0.219648060848270
0.000049043026961 	 0.216943652894355
0.000052336476240 	 0.217890384524939
0.000053915927079 	 0.215824811741678
0.000051720236288 	 0.218589263642812
0.000052773351532 	 0.219468315699082
0.000051876926012 	 0.218946289057861
0.000052101624597 	 0.217841678283712
0.000051221341424 	 0.216107980998432
0.000051312774302 	 0.218317543806468
0.000051489449654 	 0.219244338515392
0.000049460222948 	 0.219638664581291
0.000049014667284 	 0.218101759647433
0.000050030102667 	 0.217559502211297
0.000050868910987 	 0.218559027661341
0.000051089201214 	 0.218356768360179
0.000052429923013 	 0.217304759874739
0.000051101758028 	 0.216502427064347
0.000052960363019 	 0.217957343485907
0.000051691372076 	 0.218169098675294
0.000051830821779 	 0.219740804397609
0.000049530609702 	 0.215583981366496
0.000050089876403 	 0.215074926866222
0.000053270636756 	 0.214468669874861
0.000053201235963 	 0.215655566485906
0.000053635444324 	 0.217772233862098
0.000053538929364 	 0.216165638109005
0.000053249608079 	 0.218544629585034
0.000052687436804 	 0.215061969709808
0.000051955037106 	 0.219155651968164
0.000050055438897 	 0.220272044059463
0.000049929348925 	 0.219934300706447
0.000049515423009 	 0.216382414289662
0.000051958703731 	 0.216635028099850
0.000051937817568 	 0.216620506100493
0.000052682792478 	 0.216524820502876
0.000052347015612 	 0.216971506848508
0.000052267868563 	 0.218350716098389
0.000051067643129 	 0.216748489728401
0.000050900655612 	 0.216550584158932
0.000051033198122 	 0.216136121997118
0.000050865412924 	 0.219247192696335
0.000051759918911 	 0.217168978794003
0.000052014978664 	 0.216144417472533
0.000051868886618 	 0.216082024871307
0.000050762095475 	 0.216899761111796
0.000051973214990 	 0.218176079271042
0.000051598403582 	 0.217212047312799
0.000050363047273 	 0.217516629245338
0.000050972725297 	 0.217904237433847
0.000052240596722 	 0.216158617113117
0.000052990957479 	 0.218206060480076
0.000051791331269 	 0.219556891061058
0.000052554209839 	 0.217373452481156
0.000051847781231 	 0.219033662694479
0.000052435247534 	 0.217874583709452
0.000051331154605 	 0.216218284451334
0.000052567967477 	 0.216951285420787
0.000052626955660 	 0.218043374308638
0.000050062225318 	 0.218266643053469
0.000050701060168 	 0.217757373457425
0.000052393617407 	 0.217846503007804
0.000051380560936 	 0.218468669678226
0.000051801305888 	 0.218024652924771
0.000052325433138 	 0.218943927584588
0.000050636041417 	 0.219092222331775
0.000052555636928 	 0.215914905618469
0.000052364164213 	 0.215609595650225
0.000051159560308 	 0.218579881867866
0.000050928044286 	 0.216028563814758
0.000051744459529 	 0.214580582584255
0.000051894750220 	 0.214892398860531
0.000050938696469 	 0.215118707119860
0.000050696457206 	 0.216666832021645
0.000051594205350 	 0.215705216077051
0.000052803323738 	 0.217881231995971
0.000052972978919 	 0.219315849226559
0.000052679465984 	 0.218551839598656
0.000051905179345 	 0.217316258947443
0.000050267502532 	 0.217646141143237
0.000049873381325 	 0.216676699348641
0.000051720466910 	 0.217810612928581
0.000052211529322 	 0.216523841913431
0.000052474188181 	 0.217867767295243
0.000051641327284 	 0.215427582691107
0.000052050073234 	 0.216677908516116
0.000051935959946 	 0.215373509467313
0.000051892611626 	 0.214961972139582
0.000051235505300 	 0.216055312135898
0.000049279775960 	 0.215065367077350
0.000050013692275 	 0.218331253660168
0.000052514045085 	 0.217599005632266
0.000051821614287 	 0.215773339182890
0.000051905359083 	 0.215915337151471
0.000050249582795 	 0.220168533008970
0.000052203914830 	 0.220922460337686
0.000050841331170 	 0.221135692011873
0.000052118648552 	 0.217568645123599
0.000050770879179 	 0.215091329583350
0.000050355847183 	 0.214874350133644
0.000051712273102 	 0.218199316352913
0.000052054919694 	 0.217743567203676
0.000051884689444 	 0.217072313508970
0.000052662505768 	 0.216544457556358
0.000052921643118 	 0.216125193094713
0.000051757399666 	 0.219681970977310
0.000051771971337 	 0.215001547297808
0.000051531462054 	 0.219397340840050
0.000052006821279 	 0.219399547178002
0.000052227890140 	 0.218306200197197
0.000050559088799 	 0.217693983039891
0.000050338129176 	 0.217954104379731
0.000050524698068 	 0.215224549399863
0.000051243449542 	 0.216037984800539
0.000050577364778 	 0.216722900848947
0.000050747388873 	 0.216246699498748
0.000052092207288 	 0.217729090655002
0.000052308058189 	 0.217449638207849
0.000050987577130 	 0.218716080994992
0.000052257055562 	 0.218260914575058
0.000051895897806 	 0.218541384102999
0.000051212391671 	 0.215295132589932
0.000053016258914 	 0.215882690611870
0.000051225549391 	 0.217874425623449
0.000052013103917 	 0.216990140817092
0.000051661674709 	 0.217092732832208
0.000052284136922 	 0.217510341445757
0.000051921652097 	 0.218347978198757
0.000051908665425 	 0.217884400611554
0.000050629172482 	 0.217959559923731
0.000051859439910 	 0.217972061670194
0.000053363307680 	 0.217016458146783
0.000053133662781 	 0.218245235840072
0.000052517748488 	 0.216068824443516
0.000050111016662 	 0.216259556685648
0.000050441791048 	 0.215789108972888
0.000049255881732 	 0.218044716721491
0.000049965014965 	 0.217601066127804
0.000051185467427 	 0.215616984987768
0.000052573459502 	 0.215377839553096
0.000051027940274 	 0.218874939452203
0.000051285967555 	 0.217680997619111
0.000050900865510 	 0.216611450257963
0.000050773678289 	 0.216034484774567
0.000050506800715 	 0.215996808470025
0.000050777060764 	 0.218720058754472
0.000052728212022 	 0.218919568320838
0.000050454622112 	 0.217655699903279
0.000051682127153 	 0.218067553776090
0.000051635733027 	 0.218348453906182
0.000051091736532 	 0.218245699068331
0.000050963353877 	 0.218062086582242
0.000049539354719 	 0.218169590650008
0.000049352849531 	 0.217465813096956
0.000049145180700 	 0.217266870082956
0.000050771339276 	 0.217887901263473
0.000051919835808 	 0.217937799276966
0.000052988344358 	 0.216110761564747
0.000051039316276 	 0.218835754857507
0.000052170736990 	 0.218252747862466
0.000053231348144 	 0.217569474221899
0.000052604091578 	 0.218249606227926
0.000051087495962 	 0.217911547615797
0.000050713007203 	 0.217690894070180
0.000050682746380 	 0.218478424317490
0.000051767670034 	 0.216751536413142
0.000052698673606 	 0.215830902100086
0.000052043593960 	 0.218294042149001
0.000051877723328 	 0.216063183997140
0.000051626194960 	 0.215949879391459
0.000050739720630 	 0.217290112378594
0.000051577984169 	 0.218325449237290
0.000051211774376 	 0.218742724275854
0.000049846375098 	 0.218873643128412
0.000050072120840 	 0.220142214402610
0.000051422643952 	 0.217542355755577
0.000051839645245 	 0.217495198369084
0.000050917005123 	 0.217875273375608
0.000051884644104 	 0.215700905041107
0.000051467934962 	 0.218614709308559
0.000050461049089 	 0.218553851185832
0.000050208916232 	 0.218745426549080
0.000053214553549 	 0.216195845207556
0.000051407477182 	 0.218144536247356
0.000051659294140 	 0.215715542611222
0.000050365126851 	 0.217908838754634
0.000050714835529 	 0.217855611255393
0.000051268147976 	 0.217881013849354
0.000051849321293 	 0.217826101109333
0.000051967616721 	 0.217621576645421
0.000051966207904 	 0.219650023819621
0.000051240880149 	 0.218450355712571
0.000052582351833 	 0.218579450298912
0.000051744260508 	 0.217859973755851
0.000051438436203 	 0.216055360444906
0.000051913534033 	 0.216225329611911
0.000052060905565 	 0.216008461294776
0.000051785300302 	 0.219339950976019
0.000051699785213 	 0.216145472171781
0.000050977105819 	 0.216534205735840
0.000051946961930 	 0.217875925465409
0.000051206069388 	 0.219201487600567
0.000052200639281 	 0.216863355726315
0.000051967969376 	 0.216153844345484
0.000050663486185 	 0.217173549755814
0.000050516454277 	 0.217911733776955
0.000051199786069 	 0.218169121253698
0.000053131170698 	 0.216277135548072
0.000052537697996 	 0.216392475648962
0.000051559419262 	 0.218868997431222
0.000050537786149 	 0.218355963912520
0.000050735465245 	 0.217642435288912
0.000051172977163 	 0.216659395637527
0.000049966431031 	 0.218399552404647
0.000050304401016 	 0.215575646511937
0.000051166664329 	 0.218041897258644
0.000051480840603 	 0.219135540572204
0.000051464104876 	 0.218079225909199
0.000052085045274 	 0.216982899201513
0.000052015384675 	 0.217640080153089
0.000051007555114 	 0.216641514176349
0.000050774862341 	 0.217597757419277
0.000050280466560 	 0.217856301110039
0.000051300694697 	 0.216883525806691
0.000051462976500 	 0.218464954123884
0.000051554344900 	 0.218169516281255
0.000051366407831 	 0.217918143576604
0.000051431774700 	 0.216926255576917
0.000051763124163 	 0.214836292287070
0.000049650938497 	 0.217069353470883
0.000051096722788 	 0.220549898395206
0.000051512763217 	 0.219276860159390
0.000050794394620 	 0.218528638109910
0.000050471607312 	 0.216270967587234
0.000050529583943 	 0.216045959181326
0.000050581395711 	 0.218820220707222
0.000051862752276 	 0.217050462763147
0.000052801895313 	 0.218131666745983
0.000052549342928 	 0.219153711100807
0.000053331959334 	 0.218244575977892
0.000052618402904 	 0.218077467177104
0.000052008763590 	 0.218054171328254
0.000050610496446 	 0.218001543942663
0.000051981117163 	 0.216344125285250
0.000051373368535 	 0.217394584076860
0.000050336207393 	 0.217999089034846
0.000050233616800 	 0.219081732544325
0.000050871412860 	 0.216212634266989
0.000052104385973 	 0.215836747566444
0.000051603471730 	 0.217042807784967
0.000050541529226 	 0.217178201605320
0.000050714549816 	 0.217507878532947
0.000050163493151 	 0.219232365112950
0.000050044308348 	 0.216727855995587
0.000050453180283 	 0.218430542496581
0.000050781931508 	 0.219398981117384
0.000052717053950 	 0.218366589027793
0.000051938764033 	 0.219907908602544
0.000053643697620 	 0.217753768182129
0.000053109067923 	 0.218717820923414
0.000050311567425 	 0.219164581703854
0.000050099405090 	 0.219858837763579
0.000051001920953 	 0.216149539647075
0.000053590463672 	 0.217868186568344
0.000053116394315 	 0.218475513376539
0.000052255130983 	 0.219290823878525
0.000051909419847 	 0.218978953148844
0.000051830027383 	 0.216783420446852
0.000051543788113 	 0.215834354707062
0.000052853123413 	 0.217377870211752
0.000053377152595 	 0.218292509454275
0.000052696315034 	 0.217784346469276
0.000051314896450 	 0.218352486779762
0.000050485811045 	 0.217027168113049
0.000051671753411 	 0.215555682107413
0.000049678567816 	 0.218161045340951
0.000049910422091 	 0.215670895629428
0.000050681515492 	 0.216633436534799
0.000050936158303 	 0.214889154313486
0.000049895691816 	 0.214091753686888
0.000048508956611 	 0.217312901516707
0.000052563435859 	 0.215971450069436
0.000051604349685 	 0.215800095185560
0.000051587322883 	 0.215523996408634
0.000050024772901 	 0.216359569919098
0.000051536386242 	 0.218258026681121
0.000051918505225 	 0.218089742382463
0.000050009263234 	 0.218347429570358
0.000049841336965 	 0.219696221119800
0.000049314484228 	 0.220214193513638
0.000049295193037 	 0.216742615410537
0.000050129669398 	 0.217871522386164
0.000050202969760 	 0.216912512875039
0.000050854898897 	 0.217840941603203
0.000051264154774 	 0.217400328881402
0.000050615148924 	 0.216617055626703
0.000051748885324 	 0.217416318700535
0.000051836690148 	 0.216767543660820
0.000052306562880 	 0.220096218707230
0.000052994602370 	 0.216896455052600
0.000053198853861 	 0.218811446197932
0.000051443229522 	 0.217573401765471
0.000051886148504 	 0.218154911586446
0.000051160043518 	 0.221077202565389
0.000052250145360 	 0.219916597125618
0.000052558075008 	 0.218333199289927
0.000052323813409 	 0.217783259870610
0.000051394483239 	 0.218035295022273
0.000051276988083 	 0.216981410161496
0.000051842744519 	 0.217388491998250
0.000051981131197 	 0.217507048107488
0.000052217085586 	 0.215792532387780
0.000050097656025 	 0.216258006834352
0.000051705468777 	 0.214812948748199
0.000053088459016 	 0.215935177772838
0.000051873415931 	 0.217254476630004
0.000051708499949 	 0.216639165859978
0.000053279904608 	 0.219005927484991
0.000052795780485 	 0.221186345805860
0.000051183333250 	 0.217172672237592
0.000050030106055 	 0.219261404823918
0.000052121264738 	 0.219611464566401
0.000053508468032 	 0.215844313380607
0.000053394817767 	 0.217214172774697
0.000051247185008 	 0.216482527953516
0.000052308416161 	 0.215167374446487
0.000051464463602 	 0.217199284376403
0.000052004673187 	 0.216562966319987
0.000054562675175 	 0.216532318941761
0.000053612764687 	 0.217876383887118
0.000054131574173 	 0.218644207687567
0.000054523474130 	 0.215768932647178
0.000053116335531 	 0.216169194478431
0.000050620175109 	 0.215235518363504
0.000051413719253 	 0.214651829137835
0.000050182220701 	 0.215288920151608
0.000051746556414 	 0.217504026060432
0.000050901517074 	 0.218141762144322
0.000051611658735 	 0.217145906927260
0.000052043430188 	 0.217194582143135
0.000050770372084 	 0.218041517667385
0.000050709454072 	 0.219531158334819
0.000051564059375 	 0.218822299727495
0.000051600246409 	 0.218335078232563
0.000051517535522 	 0.217766873919982
0.000051800049118 	 0.216891764532580
0.000053456560495 	 0.218314881826444
0.000051890509351 	 0.217241538826891
0.000052107148788 	 0.214593556600121
0.000053763268447 	 0.217794395681384
0.000053525990547 	 0.218058461262944
0.000053455856703 	 0.219785862535488
0.000052645700653 	 0.216170373263406
0.000052714306847 	 0.218473880236799
0.000052579623800 	 0.218860434237333
0.000050784935930 	 0.218717077324452
0.000052324722497 	 0.219413772861637
0.000051474255634 	 0.218791677141322
0.000052278817102 	 0.219992722648822
0.000051358844555 	 0.220559004091075
0.000050864679483 	 0.214880454770680
0.000050042076782 	 0.217560131053262
0.000049394173934 	 0.219806588752034
0.000049409184237 	 0.219130245291263
0.000049673518984 	 0.219366669690366
0.000050258992444 	 0.218722062344200
0.000050424008260 	 0.216820455824687
0.000051459199136 	 0.217335144019512
0.000050667213630 	 0.216989802721533
0.000052283708076 	 0.216950423909682
0.000050737604772 	 0.217276991624053
0.000050985505875 	 0.216409448716461
0.000050612350164 	 0.217560195376056
0.000051039507064 	 0.218684581625370
0.000053173066049 	 0.219928476766393
0.000053711476841 	 0.218628558942923
0.000051287508779 	 0.215636443961458
0.000053501292915 	 0.217220306020752
0.000051482324573 	 0.217408614361551
0.000052153390363 	 0.217735214030666
0.000052227018621 	 0.219183463581852
0.000051509682533 	 0.219082077674644
0.000052307918392 	 0.217915701277063
0.000052640303563 	 0.218283869786974
0.000051856907379 	 0.218633604794510
0.000051764195861 	 0.218240321071187
0.000051192022353 	 0.218385149777009
0.000051948853686 	 0.218145049369579
0.000051049144599 	 0.218832511598308
0.000051596138667 	 0.216734951195204
0.000051104949700 	 0.215727597159258
0.000051806813118 	 0.216647392352240
0.000053225138302 	 0.217173164835795
0.000052051431094 	 0.215656757294656
0.000051073269244 	 0.216391784016906
0.000050125640632 	 0.219049997822537
0.000051747858617 	 0.217336737133197
0.000051465901240 	 0.216719560357234
0.000052111811340 	 0.217879937043018
0.000049897921059 	 0.218358518479076
0.000051441794530 	 0.219880840422892
0.000051703226547 	 0.217789262260889
0.000052225305378 	 0.217065807718600
0.000050910179886 	 0.217262719869458
0.000051579291445 	 0.217928375689820
0.000052156393810 	 0.218101578706339
0.000051534236678 	 0.217487491714643
0.000052164479569 	 0.216731454972832
0.000051358895703 	 0.218330397137590
0.000052192132372 	 0.220172358606681
0.000052814563343 	 0.219958774940339
0.000050572917061 	 0.218292465941268
0.000051786426687 	 0.217539898525888
0.000049690176400 	 0.220522121274875
0.000050184276983 	 0.219327352241134
0.000049987181579 	 0.219618853672122
0.000051228897690 	 0.219696696370439
0.000051446045193 	 0.216403532576017
0.000050669397152 	 0.218069029089840
0.000051212207581 	 0.217523408556466
0.000052416612217 	 0.217447372040192
0.000052247995844 	 0.217663174411699
0.000051947116912 	 0.215740048823250
0.000051008113583 	 0.219431549592630
0.000051610724314 	 0.219465142918679
0.000052188548799 	 0.218402874189628
0.000053067894193 	 0.217042600028295
0.000053447184893 	 0.216062065187507
0.000053785058956 	 0.214981307804113
0.000053185159955 	 0.215206416505023
0.000053170981108 	 0.218310213022444
0.000050582769729 	 0.216657688304603
0.000051725940122 	 0.218359295580824
0.000051553464310 	 0.215792696482221
0.000050212440011 	 0.218612442093957
0.000049494914690 	 0.217464458646614
0.000050115838464 	 0.214458512994764
0.000049303403653 	 0.218375978938270
0.000049043246920 	 0.219304732414266
0.000049530388640 	 0.217585894955347
0.000050872758199 	 0.219212691914151
0.000051174568146 	 0.220294285074428
0.000051608886999 	 0.219136797933342
0.000049892418149 	 0.218442761376337
0.000051443079963 	 0.219025190784409
0.000052516714854 	 0.217240642467227
0.000052284460147 	 0.217063262762694
